#MEMO2 project has received funding from the European Unions Horizon 2020 research
#and innovation programme  under the Marie Sklodowska-Curie grant agreement No 722479
#Data separator = ;
#Invalid_data = -999.99
#Unit = ppb
#Data provider = Jonas Ravelid, Randulph Morales
#Contact details = jonas.ravelid@empa.ch, randulph.morales@empa.ch
#Creation date = 2021-06-27 16:03:44 UTC
#
#Data version = version_1.0
#Drone measurements on 20200312. Release experiment in Duebendorf Measurement was
# from 14:58:57 to 15:09:50 UTC. Third of fourth mass balances. Heights above gro
#und are 4.0, 9.0, 2.0, 6.0, 11.0, 3.0, 7.0, 12.0, 5.0m. Location is 47.390525, 8
#.603439. Blind release experiment
#------------------------------------------------------------#
Date_UTC;Time_UTC;Date_Loc;Time_Loc;Latitude;Longitude;Altitude;Pressure;Temperature;CH4_spec_corr;Flag
2020-03-12;14:58:57;2020-03-12;15:58:57;47.390121042;8.603747171;6.556330116293566;964.999130238;289.41999999999996;-177.61019424121477;o
2020-03-12;14:58:58;2020-03-12;15:58:58;47.390121478999994;8.603747995;6.104630116293549;964.999130238;289.41999999999996;-124.84522580713201;o
2020-03-12;14:59:02;2020-03-12;15:59:02;47.390121685;8.603743303;4.40803011629356;965.384165276;289.34999999999997;-12.364247671131556;o
2020-03-12;14:59:03;2020-03-12;15:59:03;47.390122004;8.603742296;4.10813011629358;965.343635272;289.34;-198.94234806186807;o
2020-03-12;14:59:04;2020-03-12;15:59:04;47.390122168999994;8.603741495;3.933730116293532;965.3233702699999;289.34;-117.7838717483817;o
2020-03-12;14:59:05;2020-03-12;15:59:05;47.390122524;8.603740567000001;3.861730116293529;965.363900274;289.34;-63.73531234113438;o
2020-03-12;14:59:06;2020-03-12;15:59:06;47.390122842;8.603739065;3.8993301162935268;965.343635272;289.33;563.6833752432901;o
2020-03-12;14:59:07;2020-03-12;15:59:07;47.39012492;8.603737532;3.89403011629355;965.3740327749999;289.33;0.09183364313620178;o
2020-03-12;14:59:08;2020-03-12;15:59:08;47.390129228999996;8.603736969;3.925530116293544;965.384165276;289.32;390.86729816997274;o
2020-03-12;14:59:09;2020-03-12;15:59:09;47.390135638000004;8.603737499;3.952830116293569;965.3233702699999;289.29999999999995;-115.78132776259277;o
2020-03-12;14:59:10;2020-03-12;15:59:10;47.39014475;8.603738655;3.940030116293542;965.4550927829999;289.28;-175.59003100243763;o
2020-03-12;14:59:11;2020-03-12;15:59:11;47.390157519;8.603742694;3.962130116293565;965.313237769;289.26;-226.26693344950115;o
2020-03-12;14:59:12;2020-03-12;15:59:12;47.390170583;8.603745041;3.9918301162935563;965.313237769;289.26;-250.40067654922822;o
2020-03-12;14:59:15;2020-03-12;15:59:15;47.390195085;8.603750922;3.975030116293567;965.3233702699999;289.22999999999996;-216.12897590027757;o
2020-03-12;14:59:16;2020-03-12;15:59:16;47.390203928000005;8.603757906;3.953430116293532;965.3233702699999;289.22999999999996;57.9371742173651;o
2020-03-12;14:59:17;2020-03-12;15:59:17;47.390213223;8.60376706;3.8917301162935587;965.4246952799999;289.21;2000.85238884703;o
2020-03-12;14:59:18;2020-03-12;15:59:18;47.39022051;8.603776829;3.6408301162935572;965.353767773;289.21;942.6191764961432;o
2020-03-12;14:59:19;2020-03-12;15:59:19;47.39023248;8.603780765;3.863030116293544;965.353767773;289.21;1544.6401330821698;o
2020-03-12;14:59:20;2020-03-12;15:59:20;47.390241487;8.603782655;3.8765301162935657;965.384165276;289.205;807.0905090931553;o
2020-03-12;14:59:21;2020-03-12;15:59:21;47.390249499;8.603786432;3.812730116293551;965.414562779;289.2;807.0905090931553;o
2020-03-12;14:59:22;2020-03-12;15:59:22;47.39025602;8.603794149;3.836030116293557;965.404430278;289.2;-161.67114422352574;o
2020-03-12;14:59:23;2020-03-12;15:59:23;47.390260647;8.603805677999999;3.8684301162935526;965.363900274;289.2;2223.4779015612094;o
2020-03-12;14:59:24;2020-03-12;15:59:24;47.390263827;8.603816303;3.8837301162935773;965.465225284;289.19;1302.245035649797;o
2020-03-12;14:59:25;2020-03-12;15:59:25;47.390265151;8.603823321;3.8884301162935344;965.465225284;289.19;484.0604127968129;o
2020-03-12;14:59:26;2020-03-12;15:59:26;47.390265403;8.603827745;3.877030116293554;965.3740327749999;289.17999999999995;24.608427340450447;o
2020-03-12;14:59:27;2020-03-12;15:59:27;47.390266237;8.603832269;3.8750301162935443;965.444960282;289.17999999999995;-150.66515136997089;o
2020-03-12;14:59:28;2020-03-12;15:59:28;47.390267763000004;8.603837528;3.8848301162935286;965.444960282;289.17999999999995;-168.7426953558339;o
2020-03-12;14:59:29;2020-03-12;15:59:29;47.390269302;8.603843162;3.847030116293581;965.434827781;289.17999999999995;-168.7426953558339;o
2020-03-12;14:59:30;2020-03-12;15:59:30;47.390270701999995;8.603848604;3.813330116293571;965.3740327749999;289.16999999999996;-175.98655403841855;o
2020-03-12;14:59:31;2020-03-12;15:59:31;47.390273295;8.603854501;3.764230116293561;965.394297777;289.16999999999996;-196.57097514018955;o
2020-03-12;14:59:32;2020-03-12;15:59:32;47.390277706000006;8.603860441;3.752030116293554;965.404430278;289.16999999999996;-187.77751711145763;o
2020-03-12;14:59:33;2020-03-12;15:59:33;47.390283128;8.603866545;3.748430116293548;965.3740327749999;289.15999999999997;-178.9840590827257;o
2020-03-12;14:59:34;2020-03-12;15:59:34;47.39028925;8.603874113;3.75363011629355;965.363900274;289.15999999999997;-131.53788271246103;o
2020-03-12;14:59:35;2020-03-12;15:59:35;47.390295646999995;8.603881415;3.727330116293558;965.363900274;289.15;-155.97033466849186;o
2020-03-12;14:59:36;2020-03-12;15:59:36;47.390302107;8.60388824;3.6762301162935387;965.353767773;289.15;-134.25369101080804;o
2020-03-12;14:59:37;2020-03-12;15:59:37;47.39030846399999;8.603894934;3.6857301162935414;965.353767773;289.15;-121.26055161509306;o
2020-03-12;14:59:38;2020-03-12;15:59:38;47.39031438600001;8.603900372;3.679630116293538;965.394297777;289.14;-150.84592234594737;o
2020-03-12;14:59:39;2020-03-12;15:59:39;47.390319481999995;8.603905622000001;3.6157301162935482;965.3689665245;289.13;-170.66189145914342;o
2020-03-12;14:59:40;2020-03-12;15:59:40;47.390325233999995;8.603912486;3.6309301162935412;965.343635272;289.12;-170.84723080836986;o
2020-03-12;14:59:41;2020-03-12;15:59:41;47.390331743000004;8.603922192;3.628830116293557;965.3740327749999;289.10999999999996;-158.44980025153262;o
2020-03-12;14:59:42;2020-03-12;15:59:42;47.390339243;8.603934415;3.6529301162935326;965.404430278;289.10999999999996;-167.80984380089183;o
2020-03-12;14:59:43;2020-03-12;15:59:43;47.39034848399999;8.603948922;3.5887301162935614;965.384165276;289.09999999999997;-184.89079480325273;o
2020-03-12;14:59:44;2020-03-12;15:59:44;47.390353388;8.603965033;3.01823011629358;965.394297777;289.09999999999997;-167.33078658576594;o
2020-03-12;14:59:45;2020-03-12;15:59:45;47.390370076;8.60397974;3.5687301162935796;965.384165276;289.09;-167.63732075039917;o
2020-03-12;14:59:46;2020-03-12;15:59:46;47.390381229;8.603994364;3.6196301162935356;965.343635272;289.08;-172.5527825874143;o
2020-03-12;14:59:47;2020-03-12;15:59:47;47.390391713999996;8.604007305;3.675930116293557;965.3233702699999;289.08;-233.43198947591537;o
2020-03-12;14:59:48;2020-03-12;15:59:48;47.390401313999995;8.604017999;3.677230116293572;965.3740327749999;289.07;-166.74810444685096;o
2020-03-12;14:59:49;2020-03-12;15:59:49;47.39041077;8.604027351000001;3.676130116293564;965.3740327749999;289.07;-206.22882351060042;o
2020-03-12;14:59:50;2020-03-12;15:59:50;47.390420421;8.604037056000001;3.708230116293578;965.3740327749999;289.07;-192.32703484960248;o
2020-03-12;14:59:51;2020-03-12;15:59:51;47.39042955;8.604047602;3.694030116293561;965.353767773;289.04999999999995;-186.6567690529256;o
2020-03-12;14:59:52;2020-03-12;15:59:52;47.390438722;8.60405868;3.6612301162935523;965.363900274;289.03999999999996;-180.9865032562487;o
2020-03-12;14:59:53;2020-03-12;15:59:53;47.39044874;8.604069285;3.637030116293545;965.343635272;289.03999999999996;-180.9865032562487;o
2020-03-12;14:59:54;2020-03-12;15:59:54;47.390459147;8.604079763;3.6313301162935545;965.353767773;289.03;-224.36261213713502;o
2020-03-12;14:59:55;2020-03-12;15:59:55;47.390469363;8.604089204;3.597030116293581;965.353767773;289.03;-158.682014484375;o
2020-03-12;14:59:56;2020-03-12;15:59:56;47.390480515;8.604098492;3.596530116293536;965.363900274;289.02;-188.6053642202219;o
2020-03-12;14:59:57;2020-03-12;15:59:57;47.390492001000005;8.604106762999999;3.5629301162935576;965.3588340235;289.015;-145.9545522180964;o
2020-03-12;14:59:58;2020-03-12;15:59:58;47.390502036;8.604114051;3.563830116293559;965.353767773;289.01;-180.75258497023464;o
2020-03-12;14:59:59;2020-03-12;15:59:59;47.390511018000005;8.604120624;3.5415301162935293;965.3233702699999;289.0;-175.6405149022912;o
2020-03-12;15:00:00;2020-03-12;16:00:00;47.390520376000005;8.60412749;3.5127301162935396;965.384165276;289.0;-160.4660764276255;o
2020-03-12;15:00:01;2020-03-12;16:00:01;47.390529723;8.604135029;3.461030116293557;965.313237769;289.0;-201.0513808666066;o
2020-03-12;15:00:02;2020-03-12;16:00:02;47.390536778999994;8.604138174;3.42203011629357;965.343635272;289.0;-197.2035867538551;o
2020-03-12;15:00:03;2020-03-12;16:00:03;47.390539385;8.604136344;3.3626301162935306;965.363900274;289.0;-201.02378664135068;o
2020-03-12;15:00:04;2020-03-12;16:00:04;47.390538432;8.604135493;3.7200301162935716;965.3335027709999;288.98999999999995;-204.84398652884624;o
2020-03-12;15:00:05;2020-03-12;16:00:05;47.390537308;8.604135273999999;4.326130116293541;965.353767773;288.98999999999995;-229.9451473821345;o
2020-03-12;15:00:06;2020-03-12;16:00:06;47.390536696000005;8.60413479;4.977730116293571;965.353767773;288.98999999999995;-184.1837381638553;o
2020-03-12;15:00:07;2020-03-12;16:00:07;47.390536446999995;8.604135627;5.667430116293531;965.191647757;288.98999999999995;-178.85453887022967;o
2020-03-12;15:00:08;2020-03-12;16:00:08;47.390536756;8.604137124;6.560930116293548;965.191647757;288.98999999999995;-195.25443096720784;o
2020-03-12;15:00:09;2020-03-12;16:00:09;47.390537388;8.60413909;7.533130116293535;964.988997737;288.96999999999997;-163.40185297534373;o
2020-03-12;15:00:10;2020-03-12;16:00:10;47.390538314;8.604139257;7.953330116293557;964.91807023;288.96999999999997;-181.73094096842829;o
2020-03-12;15:00:11;2020-03-12;16:00:11;47.390538676000006;8.604138472999999;8.117830116293533;964.877540226;288.96999999999997;-200.06002896151287;o
2020-03-12;15:00:12;2020-03-12;16:00:12;47.390538771;8.604139348;8.223130116293532;964.8876727269999;288.96;-234.3405556079413;o
2020-03-12;15:00:13;2020-03-12;16:00:13;47.390538891999995;8.604142087;8.24023011629356;964.8876727269999;288.96;-252.21907725913147;o
2020-03-12;15:00:14;2020-03-12;16:00:14;47.390536257;8.604143242000001;8.23823011629355;964.8370102219999;288.95;-175.16651247943935;o
2020-03-12;15:00:15;2020-03-12;16:00:15;47.390530643000005;8.604141113999999;8.20083011629356;964.8370102219999;288.95;-217.78687784084096;o
2020-03-12;15:00:16;2020-03-12;16:00:16;47.39052445;8.604136786;8.157630116293547;964.8319439714999;288.955;-167.55176349976318;o
2020-03-12;15:00:17;2020-03-12;16:00:17;47.390517631;8.604131822000001;8.132130116293581;964.826877721;288.96;-167.55176349976318;o
2020-03-12;15:00:18;2020-03-12;16:00:18;47.390510736;8.604127126;8.071130116293546;964.877540226;288.96;-204.43113806849266;o
2020-03-12;15:00:19;2020-03-12;16:00:19;47.390504115;8.604121324;8.078830116293545;964.938335232;288.96;-208.4428728350521;o
2020-03-12;15:00:20;2020-03-12;16:00:20;47.39049724;8.604114147;8.077630116293562;964.938335232;288.96;-205.89477351916113;o
2020-03-12;15:00:21;2020-03-12;16:00:21;47.390489863;8.604106023;8.109930116293526;964.8876727269999;288.95;-203.14096233873926;o
2020-03-12;15:00:22;2020-03-12;16:00:22;47.390481722;8.604097778;8.141330116293545;964.9282027309999;288.95;-139.40335652613777;o
2020-03-12;15:00:23;2020-03-12;16:00:23;47.3904732;8.60409005;8.191830116293545;964.9282027309999;288.95;-168.38898997867074;o
2020-03-12;15:00:24;2020-03-12;16:00:24;47.390465031000005;8.604083173;8.188830116293559;964.847142723;288.92999999999995;-167.76305976665304;o
2020-03-12;15:00:25;2020-03-12;16:00:25;47.390456385;8.60407774;8.170530116293548;964.7863477169999;288.91999999999996;-181.46147061549863;o
2020-03-12;15:00:26;2020-03-12;16:00:26;47.39044882;8.604073564;8.159530116293581;964.796480218;288.90999999999997;-254.13685286540428;o
2020-03-12;15:00:27;2020-03-12;16:00:27;47.390442233;8.604070561;8.135830116293562;964.826877721;288.90999999999997;-236.61438811006363;o
2020-03-12;15:00:28;2020-03-12;16:00:28;47.390436098;8.604067919;8.13913011629353;964.81674522;288.90999999999997;-191.25996194106065;o
2020-03-12;15:00:29;2020-03-12;16:00:29;47.390431508;8.60406448;8.164130116293563;964.8370102219999;288.9;-190.9147584566761;o
2020-03-12;15:00:30;2020-03-12;16:00:30;47.390427233000004;8.604061423;8.192830116293578;964.847142723;288.9;-190.5695549722916;o
2020-03-12;15:00:31;2020-03-12;16:00:31;47.390423092;8.604057702;8.17573011629355;964.847142723;288.9;-197.4340554732939;o
2020-03-12;15:00:32;2020-03-12;16:00:32;47.390419423000004;8.604053157000001;8.148230116293576;964.81674522;288.9;-187.4589374789819;o
2020-03-12;15:00:33;2020-03-12;16:00:33;47.390414607;8.604047186;8.149430116293559;964.826877721;288.89;-176.52034545155672;o
2020-03-12;15:00:34;2020-03-12;16:00:34;47.390410044;8.604039497;8.14463011629357;964.826877721;288.89;-166.96411649181877;o
2020-03-12;15:00:35;2020-03-12;16:00:35;47.390404776000004;8.604030787000001;8.098930116293559;964.8218114705;288.885;-191.72191900760242;o
2020-03-12;15:00:36;2020-03-12;16:00:36;47.390399383;8.604023352999999;8.096030116293548;964.81674522;288.88;-190.12128925089135;o
2020-03-12;15:00:37;2020-03-12;16:00:37;47.390394126000004;8.604017649;8.071530116293559;964.81674522;288.88;-199.11383962806246;o
2020-03-12;15:00:38;2020-03-12;16:00:38;47.39038818;8.604012134;8.05413011629355;964.826877721;288.88;-262.4975032003992;o
2020-03-12;15:00:39;2020-03-12;16:00:39;47.390382078;8.604005583;8.018830116293543;964.826877721;288.88;-224.5204063318037;o
2020-03-12;15:00:40;2020-03-12;16:00:40;47.390375832;8.603997384;7.9730301162935575;964.806612719;288.88;-214.42386661596436;o
2020-03-12;15:00:41;2020-03-12;16:00:41;47.390368363;8.603988272;7.958730116293566;964.7863477169999;288.88;-215.32044963951043;o
2020-03-12;15:00:42;2020-03-12;16:00:42;47.390360343000005;8.603980315;7.94373011629358;964.857275224;288.88;-191.97737121965432;o
2020-03-12;15:00:43;2020-03-12;16:00:43;47.390353403999995;8.603973367;7.952330116293581;964.796480218;288.88;-198.50964921377073;o
2020-03-12;15:00:44;2020-03-12;16:00:44;47.390348034;8.603966522999999;7.966130116293527;964.796480218;288.88;-205.0419272078871;o
2020-03-12;15:00:45;2020-03-12;16:00:45;47.390342603;8.603960172;7.986330116293573;964.897805228;288.88;-227.18393457660753;o
2020-03-12;15:00:46;2020-03-12;16:00:46;47.390335626;8.603953743;8.053230116293548;964.907937729;288.89;-230.43867638043952;o
2020-03-12;15:00:47;2020-03-12;16:00:47;47.390327276;8.603946499;8.04643011629355;964.91807023;288.89;-233.69341818427154;o
2020-03-12;15:00:48;2020-03-12;16:00:48;47.39031884;8.603939869;8.086930116293559;964.9282027309999;288.89;-254.4378370117156;o
2020-03-12;15:00:49;2020-03-12;16:00:49;47.390310138000004;8.603933749;8.126530116293566;964.91807023;288.89;-245.79149682713663;o
2020-03-12;15:00:50;2020-03-12;16:00:50;47.390301824;8.603927462;8.137830116293571;964.91807023;288.89;-236.2294736897523;o
2020-03-12;15:00:51;2020-03-12;16:00:51;47.390293944;8.603920266;8.11863011629356;964.877540226;288.89;-243.42238928512916;o
2020-03-12;15:00:52;2020-03-12;16:00:52;47.390285901999995;8.603912134;8.145030116293526;964.938335232;288.89;-214.28993867358204;o
2020-03-12;15:00:53;2020-03-12;16:00:53;47.390276978;8.603903806;8.139930116293556;964.958600234;288.88;-187.90823922150716;o
2020-03-12;15:00:54;2020-03-12;16:00:54;47.390267212;8.603895646;8.119830116293542;964.9484677329999;288.88;-152.59088478094085;o
2020-03-12;15:00:55;2020-03-12;16:00:55;47.390257348999995;8.603888011;8.122230116293565;964.938335232;288.88;-152.59088478094085;o
2020-03-12;15:00:56;2020-03-12;16:00:56;47.390246739;8.603881061000001;8.152530116293576;964.948467733;288.88;-189.95954261158997;o
2020-03-12;15:00:57;2020-03-12;16:00:57;47.390235545;8.603873651;8.16633011629358;964.877540226;288.88;-205.66733111460422;o
2020-03-12;15:00:58;2020-03-12;16:00:58;47.390224384;8.603866777999999;8.17143011629355;964.8876727269999;288.88;-249.44379952400493;o
2020-03-12;15:00:59;2020-03-12;16:00:59;47.39021421;8.603861303;8.238530116293532;964.907937729;288.88;-220.9754018574312;o
2020-03-12;15:01:00;2020-03-12;16:01:00;47.390204876000006;8.603856831;8.239130116293552;964.877540226;288.87;-188.6651545088994;o
2020-03-12;15:01:01;2020-03-12;16:01:01;47.390196667;8.603852824;8.241230116293536;964.8876727269999;288.88;-140.72067646325243;o
2020-03-12;15:01:02;2020-03-12;16:01:02;47.390189066000005;8.603848972;8.25083011629357;964.867407725;288.88;-288.3378771059137;o
